index	description	sample(s)	function	code	message	code_level	kwargs	config
('Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_RRTN_BSL_Rep4_B10.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_RRTN_BSL_Rep4_B10.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_GC_Rep1_G6'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_GC_Rep1_G6.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_GC_Rep1_G6.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_GC_Rep2_G8'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_GC_Rep2_G8.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_GC_Rep2_G8.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_GC_Rep3_G9'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_GC_Rep3_G9.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_GC_Rep3_G9.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_RRTN_GC_Rep4_G10'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_RRTN_GC_Rep4_G10.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_RRTN_GC_Rep4_G10.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_FLT_Rep1_F6.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_FLT_Rep1_F6.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_FLT_Rep2_F7', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_FLT_Rep2_F7.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_FLT_Rep2_F7.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_FLT_Rep3_F8.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_FLT_Rep3_F8.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_FLT_Rep4_F9.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_FLT_Rep4_F9.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('Mmus_BAL-TAL_LRTN_FLT_Rep5_F10', 'Data Assets', 'sample counts stats directory')	Check data asset for key 'sample counts stats directory' exists	{'Mmus_BAL-TAL_LRTN_FLT_Rep5_F10'}	_load_asset	FlagCode.GREEN	Data asset located: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10.stat	20	{'asset': PosixPath('03-RSEM_Counts/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10.stat'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.stat'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('GLDS-194', 'Data Assets', 'ERCC analysis HTML')	Putative load for data asset for key 'ERCC analysis HTML' (This means the data asset is expected to exist in the future)	All samples	_load_asset	FlagCode.RED	Future Data asset to be located: ERCC_analysis.html	50	{'asset': PosixPath('ERCC_Analysis/ERCC_analysis.html'), 'config': {'processed location': ['ERCC_Analysis', 'ERCC_analysis.html'], 'tags': ['processed'], 'conditional on dataset': [{'has_ERCC': [True]}], 'resource categories': {'subcategory': 'ERCC Analyses', 'subdirectory': '', 'publish to repo': True, 'include subdirectory in table': False, 'table order': 15}, 'validate exists': False}}	{}
