"","Mmus_BAL-TAL_LRTN_BSL_Rep1_B7","Mmus_BAL-TAL_RRTN_BSL_Rep2_B8","Mmus_BAL-TAL_RRTN_BSL_Rep3_B9","Mmus_BAL-TAL_RRTN_BSL_Rep4_B10","Mmus_BAL-TAL_LRTN_GC_Rep1_G6","Mmus_BAL-TAL_LRTN_GC_Rep2_G8","Mmus_BAL-TAL_LRTN_GC_Rep3_G9","Mmus_BAL-TAL_RRTN_GC_Rep4_G10","Mmus_BAL-TAL_LRTN_FLT_Rep1_F6","Mmus_BAL-TAL_LRTN_FLT_Rep2_F7","Mmus_BAL-TAL_LRTN_FLT_Rep3_F8","Mmus_BAL-TAL_LRTN_FLT_Rep4_F9","Mmus_BAL-TAL_LRTN_FLT_Rep5_F10"
"ENSMUSG00000025204",2895.79713287384,3100.52820646332,1195.82137558387,1193.39450016217,2811.2823480092,1977.07680543844,843.085004867123,6993.07038613979,2061.28945994795,3111.23618491208,2587.87129380096,731.185873742569,2.50198076603236
"ENSMUSG00000025207",2712.55522101805,3322.69726390788,4039.23686326464,2668.73988863685,4839.73671863648,2960.63959520023,4268.1923316594,6427.51626525366,2859.35806403328,3825.7973543102,1662.5622563725,1319.90788323817,814.7292827042
"ENSMUSG00000025208",2999.21718770087,2906.26422928496,953.939697908738,1977.15225160722,2359.24514281751,915.084309673787,3947.79056408173,6321.93295740048,1832.33114926401,1142.60697111349,6499.34202565273,2665.17430502217,2089.33875871449
"ENSMUSG00000025209",2953.11819691736,617.229860631722,4852.2444268379,2599.69769815537,2732.88818797188,3363.53655042066,1071.15625391381,3194.5931637278,2685.85096026768,3507.56901351108,3718.42954659898,2666.43204573406,3277.40799094649
"ENSMUSG00000025212",749.990493552315,1715.44588281346,1551.98154007264,2920.62772678025,4107.64840227489,3862.46371872993,1928.96049636124,1664.80261547518,621.358672159032,426.107395078551,3500.35157343712,2989.63198676277,1202.96448434777
"ENSMUSG00000025213",3975.79677296253,541.758846637317,2809.99257328273,1078.21118679127,3274.79308276588,1412.69786288851,3095.46233744591,4739.11966424158,646.198971348692,1531.37929080273,5327.43430622331,4918.63779651489,5357.95218686751
"ENSMUSG00000025215",4460.46995353125,4929.87944422775,1211.08554398949,611.778660511761,2499.61509141105,1541.25984553805,1384.66309354323,4402.15412464199,3014.41783036941,1605.27490283118,994.081375326257,4614.62226736507,697.804911935179
"ENSMUSG00000025216",1849.52070847421,5069.18319555152,3855.30177541655,3343.41384667442,3805.66539780345,3035.46643047924,989.684446690545,2269.28411306409,2538.16477736005,4016.38194588584,6288.3309426767,2494.74810228821,2335.12501406972
"ENSMUSG00000025217",3952.76237403739,1377.6067411543,873.799582981105,2225.24935699012,3450.15095219369,2672.94693990684,377.978232227728,658.752231967114,1489.77722466763,3695.56648381052,2507.00253961583,1210.97665460951,2205.5537571479
"ENSMUSG00000025218",2107.04619498299,5198.66603129005,5104.29863690022,1468.60621473039,3496.42898211758,897.642369963168,4446.0185570808,2344.63250930276,1364.76494679411,472.832267637592,6649.76723923121,2083.90181304061,3508.25418527662
"ENSMUSG00000025219",574.280212705121,3410.45983345529,2455.53062901231,1239.36319282523,4196.87935457581,2920.32112898845,3012.47706389973,3668.04913208802,1200.84708404075,3550.69318187686,4814.96467382017,4199.82240433627,4875.68276901128
"ENSMUSG00000025220",3746.55945812797,3508.58504994483,3482.84375578694,2630.80509891909,4681.7188057479,1612.50664596264,1089.46030485043,4059.130006197,206.585453226432,3421.49823197267,4334.93054815777,869.873386527552,4085.2735250004
"ENSMUSG00000025221",2083.07910976068,990.696977020828,4835.08534203237,835.816054252971,1056.23844505049,1503.09904413219,3101.97647395276,3934.02829769166,3203.60372270562,4151.12840925157,6893.19514110457,1359.11625862255,4527.07243322564
"ENSMUSG00000025223",916.054282107782,3311.75662943906,2704.15430099231,3346.84597476678,961.208088924676,4225.93907566312,3557.94160539544,3867.50821316305,152.228144519325,2286.56783724107,306.592866610297,4587.83690430044,936.505895928964
"ENSMUSG00000025224",1370.58106159562,1624.16661221307,2739.8103603753,1868.23754691396,2590.71823586542,4252.20933824106,1819.45282925179,5834.6630769684,2150.55292877796,4139.81180071647,5211.20890048237,3366.85312035646,1240.56629699432
"ENSMUSG00000025225",299.099257613612,2920.41106016716,849.448168207126,2772.8036959612,3600.10097102562,4450.89202006186,3617.73009807824,5820.49936748245,2451.03583476463,1287.20633548799,6319.59422042852,3634.21590435862,2126.17308291919
"ENSMUSG00000025226",2657.32236973322,2529.44331266395,3849.58755825462,1705.08006959171,3249.58808930016,1072.74014380365,3669.30019334166,6585.49523164454,486.453017378933,168.297800528453,3205.8044716602,3936.99901563535,6089.64093270516
"ENSMUSG00000025227",2077.53203834581,4934.93897921633,1063.69403552924,1722.71239884505,1009.34551073674,2544.35206038076,3977.38138489804,3178.74964975802,2104.66574334532,2716.49245597366,311.211101828745,2843.59549384901,1107.24255099144
"ENSMUSG00000025228",1202.9557704355,2499.26268917833,1040.6971207025,819.664943244404,1900.70488749135,4312.71559719338,250.140978915392,3925.56630805453,1533.95411958299,3391.75903034384,7728.6704365623,1044.07330210417,355.672922085006
"ENSMUSG00000025229",2141.62301607677,4948.89813075398,2259.36576402186,1892.14998253155,1197.08974773704,1116.58804517067,639.745617267908,4141.30034145329,2020.03787943396,2330.96090315442,1628.66712545897,4416.48435526211,5161.00529795521
"ENSMUSG00000025231",1623.07171771442,3399.17531274272,172.291706224467,235.912012714237,262.881408330531,3133.38777812772,4278.95690383311,487.842851548704,2995.66280268496,2970.24152831957,4578.50516287776,1173.34819111899,1452.35901846052
"ENSMUSG00000026931",1529.5264465419,66.9031212915096,2941.09623452452,155.457894960026,1864.58933623125,2752.31534765983,584.852170480691,5593.20369639494,336.306314226267,2488.24002032067,2782.56537940207,3508.95143100217,5899.36861548979
"ENSMUSG00000032648",2063.66201798011,4794.78530337533,2283.68346400924,3267.29248935457,544.870902674895,4247.16335861277,1363.60355686137,6248.27851276884,585.807739734355,243.603211277978,739.104429553294,2447.70784747641,2318.02115183191
"ENSMUSG00000032702",3623.94190613239,1579.43938340237,4891.45053494392,2736.42796779991,1093.80613614499,4347.13010594403,1747.56598696183,555.719738188799,2668.1015758904,2601.80304028378,7142.22298203683,4194.12996215035,2539.08348320293
"ENSMUSG00000032773",555.115825877845,5000.15184952032,499.319339377884,1999.6504348081,3496.49221570764,3376.45345506121,3345.01352107632,3001.02467552163,134.988509488371,1800.6572077589,873.58666359606,74.7057021306638,4030.14660937152
"ENSMUSG00000032808",3186.82060340217,1172.82712802101,1790.95485454032,3232.31679746881,290.468463222702,242.577193374169,4318.47733071806,4549.5146159761,3258.22994084469,1207.96965303095,2609.27797690554,3102.2959109511,4673.73208017063
"ENSMUSG00000032946",3403.68367782824,2716.18795428765,4950.41043674015,3143.09399250687,3659.44041210636,3582.84732117214,149.010483273583,2029.92470999578,1215.3808131802,2791.44438834587,5974.62235300682,4027.32955435397,5926.31859468531
"ENSMUSG00000033033",2276.40071893445,1584.90959489744,3885.66096871135,3220.65058383614,1657.28914603191,1054.12941457657,80.5034080171255,5087.74566287807,827.339163376097,3833.8575782638,6416.0002195402,3859.57089464451,1590.65863776828
"ENSMUSG00000033053",1406.02365445008,4552.06390634003,2022.0549324503,2369.71212252502,4485.86188409169,3654.19027227075,183.948654045684,3757.66444396032,1576.15016672661,2612.97343296965,7101.06511174685,4759.70030942981,4349.10038334909
"ENSMUSG00000033207",3117.73443433987,2893.17193939797,1088.07939057879,469.332597632268,4657.24979088362,1438.39238411365,4179.49238254866,1617.78897180109,2092.87946136067,375.795730316189,840.818007437208,388.138704731575,2279.02935189074
"ENSMUSG00000033417",3891.18603823955,83.8969091112705,628.975337212619,1571.7361200978,2509.50031113098,1494.82987259052,1721.06777612767,2767.98946459855,442.66141971128,2529.5085328932,3534.28385680446,1605.73045624702,5778.08561064749
"ENSMUSG00000033478",3619.25647305895,3415.09431540897,4557.1185386584,3114.08504437814,3104.18435192599,737.446608250675,334.17147316533,3590.67347707534,741.876358239701,2980.19110622516,2685.08871639465,1712.72152260126,4177.60431857252
"ENSMUSG00000033610",486.28212383883,204.596740333772,175.468099819097,589.211821011061,4217.93736514386,2883.2812242474,3648.88414818364,7337.02279628046,1950.72228165791,3904.78038990015,7108.40323049358,2529.9509216097,2321.15749891836
"ENSMUSG00000033717",518.694308796898,2792.11604595901,251.503848029594,778.144199712841,2073.36215009945,2852.65211486712,3854.19884610199,3359.21310346509,969.328586933196,2970.01312427112,5063.92869964654,4074.0267340659,321.171994833278
"ENSMUSG00000033760",4615.33288668986,2656.64299103019,1490.52049035824,24.8705930481227,371.689988105764,2421.02346489151,3270.40184768355,1106.38441302624,1448.47782113646,1483.41394614898,3092.79053518305,3079.37507814848,1308.45881685138
"ENSMUSG00000033768",390.302879199906,1690.93438740438,1435.4455739688,1701.62042620524,1890.15124630271,1195.29165288906,3360.15000255548,6904.00279375333,435.652200905854,3829.54896082527,2343.27223607141,2203.47793724024,1008.85458183022
"ENSMUSG00000033863",4234.71012747148,508.624782113238,2131.77377646096,2883.17708174732,4010.11136355361,2594.71769250774,855.468862778316,6393.8558631894,2383.61167129028,439.287743467856,5893.00340977598,30.3618583348261,296.482720882857
"ENSMUSG00000034108",4396.13697509936,1620.06011849337,2543.7831850951,990.89991096603,2861.44913753365,2813.98174914334,573.109693436727,7930.06680139701,237.401102032222,3211.60811611326,5288.63067483189,2361.10694985604,1362.41213332806
"ENSMUSG00000034117",1353.53927826015,3432.06444848443,4292.81772406509,3304.31646311944,37.9842664283243,3950.49797387358,774.378218391314,4.83231108144373,3090.06937274755,574.474981592618,6210.00032268411,3896.63019514132,5926.66805369318
"ENSMUSG00000034321",3090.9824688499,1911.15748314551,3133.79341856457,3024.92275371071,3960.42189810737,2258.59618106955,2438.40069411941,6772.7018856511,1746.54064899474,2946.12278481912,3138.04279756282,2742.33210623352,1267.49450459785
"ENSMUSG00000034336",3315.76307309906,2878.26176171412,666.256836403773,2108.64884009207,838.169399384199,4178.1001947153,1171.11233939202,8034.16109349826,711.763474889134,4090.93258291908,3106.42396100482,976.410214442772,5793.46534168147
"ENSMUSG00000034371",4335.88027876226,2030.99417177459,4286.39054507991,968.571544426963,964.196995151477,1395.74899027125,4191.43585193865,3133.30403907467,1520.32379693471,2240.38240469639,635.56993493048,4501.18994974358,3791.67606322795
"ENSMUSG00000034445",134.553701778298,3066.38117179113,4860.07279808907,1602.50965473728,3740.56854903726,224.63046487037,2153.91835624746,5972.8219578228,828.936013742874,26.9959587869994,5990.14354987175,465.029227084094,2387.47417538147
"ENSMUSG00000034459",4567.86694992874,3826.79128594276,4820.46438650574,2146.77835159804,4472.60888057858,360.357277308357,3322.28146139895,6560.72627166737,2268.93252987378,2858.47788697016,451.445234778789,3895.43938624331,2196.47036671411
"ENSMUSG00000034616",2944.9911559848,3155.00236348316,131.759265372148,574.154541827187,1575.13341927746,4703.76042806975,468.247533069759,1109.97595134001,612.17384925117,2106.27513979695,545.088879359256,3558.58266359743,2786.37700512341
"ENSMUSG00000034659",3121.25517513493,1768.19062057937,500.065458726146,569.659460643757,4634.42390487078,1027.14701137793,1761.51736900078,2914.96890136111,3698.12347077238,3001.33359968729,551.39770231591,1029.84027263966,3081.98693711858
"ENSMUSG00000034765",3020.59790945699,3682.94926897117,3714.33539898633,1021.18990732777,2465.28965013034,3626.47611069225,3180.24889377832,6366.49734661961,2280.36443630048,4285.07361226316,3587.64355885966,3708.86265124039,3494.00246499727
"ENSMUSG00000034820",3293.92488775544,2363.5524989157,4745.57108731803,915.218809896307,2163.92203510973,550.547485808645,2366.17539932817,3108.89367656115,2511.90138183203,3799.47046930242,4815.91741227766,4075.95469243047,538.809841262153
"ENSMUSG00000035049",3843.67981061415,3426.38617573562,3753.13916434142,1168.15158285597,4424.15284690589,1978.88507159336,3167.58347887272,5274.3346882481,3092.43739002147,2497.85210386047,4522.10899597494,974.445043273112,6014.88382154163
"ENSMUSG00000035171",122.205911943798,3816.46806222064,2947.04993440768,2532.72460175074,4519.39107730315,1016.67763023835,3122.46550372859,4025.33101799808,2256.51846943107,3275.69723047661,5921.29608393782,3750.6598286993,5409.33276138166
"ENSMUSG00000035173",3047.57299676241,2654.04384545312,4339.0778371455,2460.83461459856,1940.83075654449,1406.45008548609,2868.47759428434,2350.60398869914,1409.15568368526,4453.24130332833,940.048683970754,3921.8936126576,5029.49469066811
"ENSMUSG00000035179",3086.98072428544,2315.27364697376,4997.11877076522,1186.35064479205,405.743575420673,3300.1834250942,3484.39707735789,2852.38749756193,135.314474119159,240.224254841014,5455.87336799457,5091.07617678126,1030.06964579912
"ENSMUSG00000035283",4425.22790475873,641.372819005601,155.559374604056,2486.45337821607,337.024999710647,146.81456477629,844.251278718035,4791.46709773617,761.241955665521,2356.87815572146,2536.98935417465,3604.93303769613,1730.15632771309
"ENSMUSG00000035342",69.049406137202,1640.86951904165,3612.64528147105,3332.86144461627,1032.03302001377,3832.37344842447,148.208020043515,7887.4394520874,2076.0611378534,2332.99227220035,1471.80204584985,4950.91625173359,1934.67575908543
"ENSMUSG00000035372",3578.5121683615,1835.75532334033,2161.45957900415,3187.94603264585,386.22641060606,231.596439382024,1747.05008555053,4812.71485119708,2211.74964492853,3197.54216614724,1174.39763576809,1468.77745690707,5301.19717232554
"ENSMUSG00000035735",4066.80952229419,1947.57427404541,2402.61321276521,3263.41918868126,3191.47953501055,1867.63820562227,1089.08466721297,7926.80284396414,767.348349820494,2473.49639268361,1163.01638328905,210.942185330701,4133.26266505237
"ENSMUSG00000035783",3426.22742536855,3064.09360774021,60.5962655097142,757.321273227214,2610.40691119726,1556.30114053483,2250.06776357908,7821.82056456847,2827.24308946414,1967.42200828247,6684.47981124338,4323.71573331535,750.245341843684
"ENSMUSG00000035804",1101.69030250341,2626.21794898424,4821.8235091512,3163.42574412034,2987.33123197048,1295.2031891474,3308.60559077019,5722.00354355236,1324.90518903764,1322.25542898037,5767.88114940852,3389.02103956689,5998.73454173124
"ENSMUSG00000035818",3996.21520057635,376.139381173506,2534.32769405726,1150.56888225226,4241.02275650829,972.354392774776,2914.94490683611,4010.75099057669,2205.56061213273,3983.72641011676,1716.68699905978,3540.53887695141,6164.89356648297
"ENSMUSG00000035885",171.848964352507,1820.44151840289,4160.41172589494,3488.62941541686,3242.05192102353,1941.64611397665,3614.88607511361,3052.13007842956,315.979257263133,4155.3124342273,5580.97291895262,4091.99444046232,2347.54977132709
"ENSMUSG00000036097",2186.77800424767,2191.67584342926,1163.61048769791,2411.80777165625,1362.8555570813,1136.19796913563,3990.52972101196,6056.06191439767,1653.42404753402,2657.88207317085,6070.85503347046,2528.04794678668,1584.65378064099
"ENSMUSG00000036098",1747.71710069701,2629.08272873388,2125.4970711934,1778.37813642938,4078.7274205803,3914.10371709391,2273.14142868076,5721.34263801835,2652.94137926291,1083.3972548335,161.678129303987,4203.7355382865,4291.84168832445
"ENSMUSG00000036192",1980.34290590196,1459.811548512,4164.05528066972,2089.64909496418,1917.04139707497,410.12665889525,3670.30281891953,2961.6618412812,3197.29307674918,4178.81967215724,4738.19805632078,4872.91593242349,3265.69410945278
"ENSMUSG00000036278",3747.6658024083,3737.11897409904,977.007996463386,2177.14320920872,1438.45695388431,3851.53397769066,2029.86203551236,6021.29361680206,2756.2249498102,978.677094485298,4750.88502632005,230.749548374712,2041.25355557564
"ENSMUSG00000036372",873.862321348076,2904.9996257945,2335.3694495378,283.28333929513,3469.3091507346,2024.43024790332,400.037520060488,1827.23538156557,1045.69120333847,654.710529565705,7465.78813810862,5052.09989594063,5451.92363470898
"ENSMUSG00000036450",4122.82915585393,491.351975137501,3162.02163018067,361.90295460505,3619.49533250944,1768.54404646033,4370.78267160762,1223.16467732935,2665.25751305596,977.422625237495,1546.66923810134,3359.62082782356,430.83402693649
"ENSMUSG00000036748",4090.91715370085,372.510029786753,2478.6152963499,1743.57838679063,959.552100581948,2788.49817279228,123.236197966134,7153.43937572103,869.854489431482,4132.82275364121,117.450998187635,164.012430955356,4438.19136018602
"ENSMUSG00000036908",4329.41429714797,2027.69808223918,4379.94213817493,1424.47416403125,2336.65334402614,685.94030626922,147.726289132239,6139.13802796598,3346.30287719697,1566.8162982706,7144.50543725002,1938.33290246974,3725.40421240633
"ENSMUSG00000036961",3158.81846199687,2725.95667100963,4643.15139678704,3136.53792466352,3040.33503131848,3240.17364782327,4153.56909508082,975.612370181635,2219.31397942212,3309.26378515467,2715.64066892452,704.645404907836,5245.75411056517
"ENSMUSG00000037071",139.438938591471,3686.27326081391,2421.11054850999,2916.88167555879,3570.2821882833,3351.8134405439,1419.72788814529,3013.95436191833,2741.62005085654,181.380586330033,4153.56598782536,3901.80704546444,6182.51072039166
"ENSMUSG00000037126",3934.15112664268,5220.82736639781,3086.90687463183,804.457344959897,3965.47491563912,3798.39362261069,2454.05604429656,5583.29557344835,2162.92197821653,246.287574800995,1661.46604078035,4530.04423479976,5205.94473918241
"ENSMUSG00000037263",2329.83701649041,3567.85668975088,3289.42225241119,482.209308243954,494.253650898358,3542.89996881558,4177.747039168,5303.61090852138,1525.33549725735,854.289700514215,6204.83893029378,1017.77058295655,1595.6472342975
"ENSMUSG00000037349",4100.8638359729,4254.39372298521,100.282112255016,645.972347417481,2149.65901952626,345.267776024277,2329.02425404875,7096.50537401072,2366.91644614205,3963.91149726004,5618.44525556245,3744.38621043639,4722.91182344491
"ENSMUSG00000037418",566.951490156667,2786.78795063065,2616.3210145293,2393.65260926562,3374.16059972769,2077.10168695472,1864.80583478836,6260.19400652336,390.134663602383,748.722745578145,4652.73485689927,68.4046571101904,2963.08010922487
"ENSMUSG00000037451",1091.27124850295,5141.80002592665,3835.91408329973,2032.17615760718,2619.25104447431,85.0050102573614,2879.37492682121,6089.38293445953,2949.96832012923,1437.02091457084,4889.34089559637,3488.0625003944,2448.30857404361
"ENSMUSG00000037477",1695.42532338925,3406.31350195441,3170.23848370283,2687.23523239486,2147.23311727513,325.000196814533,3027.24668368722,4724.39257574449,1746.78348796209,1919.65340873267,5569.94116995474,4018.34266469004,5716.24508591784
"ENSMUSG00000037578",757.599179171525,1033.66246858588,2352.41986946629,2941.23904478719,3023.20878471914,367.55793386691,3550.74598673278,1049.07207055168,1148.5381025496,3607.62334155027,6235.15777415685,848.683906066771,2271.33415248011
"ENSMUSG00000037603",679.887286114316,2639.77394208488,647.779020114431,1179.45113648645,1446.28918135234,407.70156911028,119.34436323452,6702.46951484257,1671.71253222386,315.561433034197,444.43007772909,3735.82630434926,2200.08248684019
"ENSMUSG00000037847",3615.21831615672,4071.80691199106,2892.82929483628,81.5828414165838,3607.26465657837,1036.17887849776,1280.98650088867,768.428793020263,109.236601248115,569.238107916618,4940.66596316507,4062.50554864501,4231.29142967695
"ENSMUSG00000037916",3711.40290915293,1191.48192170161,1076.5457832359,1563.56483495809,1192.18293107088,2475.2398568583,1882.36980904974,5795.28035521218,973.925849873447,1288.87927228571,4393.28116088075,303.708046225567,3002.60653178553
"ENSMUSG00000038155",484.929055166888,1183.44970244212,2111.0937545064,2282.94230313599,2603.17420140735,570.374008166495,1110.11149789967,6935.20878221752,3076.5965451145,1781.50758128085,465.975211224946,377.164442102583,5917.60711239754
"ENSMUSG00000038274",2698.24444258383,2181.73491673096,3409.07486497623,3062.39996577743,2111.05614353072,680.510405561624,668.365928657176,7037.8068758652,1672.79004535303,1715.11669145965,486.072613378992,1955.05574729793,1373.73600335151
"ENSMUSG00000038498",3751.43380793677,4853.69391112552,1874.24966841142,340.331127234322,756.356805817278,2112.13214971268,40.4059288495411,7658.98071650294,2479.17672989998,3678.89194094632,6836.29192334097,992.659104023344,622.290136322845
"ENSMUSG00000038658",4402.49512133307,1389.03817872458,2828.88841870057,1537.09288460297,1452.85458954574,2713.01237475582,844.025745981399,6184.29629523838,1969.00696744538,1528.50520410754,6863.30314523749,3833.96979675777,4195.68095949322
"ENSMUSG00000038754",489.35072135327,2782.78485621991,1276.32292148699,1665.33876088196,1322.13171364592,3629.019783809,1150.64109743614,2817.35795406277,2108.77903242711,2821.85278130484,2961.0843307954,4659.30796297652,1882.28607985287
"ENSMUSG00000038812",2647.59636744351,1444.957793729,2136.20310010046,1644.08400700512,3214.82366622466,2657.95286908869,497.527050322875,7720.13082174574,2112.1064977399,2383.945299502,5792.34936983641,4280.99156279488,1011.34795165012
"ENSMUSG00000038843",3226.95186942438,1733.56260176878,192.442653872395,1726.66083058283,1345.00020876919,2379.96653208642,3726.83907908706,2598.51704360062,2757.53319508331,1078.64668148787,171.310627901132,667.874212002523,5028.8501446056
"ENSMUSG00000039097",4642.04300632974,149.583796688752,4593.00781657108,2675.13847332118,1349.85850768183,3926.6835664026,730.676714676695,5283.51062605338,2467.96917292479,1772.08809379978,4042.83367469602,4902.20447781771,4731.14667804168
"ENSMUSG00000039126",3975.03983614163,3564.76360865129,2242.39483516534,1758.9520139841,4359.79684655398,734.812664393489,2091.50531985913,1011.88509626252,3095.64232617385,1399.03717761937,5647.73227301475,4795.02144935813,5397.67171278258
"ENSMUSG00000039148",4487.58403807235,1531.27465911841,2463.96224915732,689.863369863429,2385.98381708863,95.3076107640892,2695.20316966996,7656.94712572456,744.562719339174,285.473736386822,7435.1896856104,2344.57838029758,1554.50713529177
"ENSMUSG00000039330",460.909494803856,4594.18201310717,667.39000015548,1571.93455941603,2958.57224654347,2802.45262682019,1441.31839066405,5274.08564886995,260.771576202018,2846.34515380765,6687.18990872403,1328.82405820545,3443.61804573913
"ENSMUSG00000039652",4470.90656579651,4951.49455463264,1923.02368436041,2989.7288758794,3255.80772544689,4522.55830454013,1698.49224226115,6117.47936473329,3168.53368322115,808.096978689366,6906.46061764082,1000.34442643808,11.210083201246
"ENSMUSG00000039699",3803.49493687699,2527.89208990662,4788.25467419438,1116.02160608233,4728.10082675463,3550.69310363731,4197.80449085222,314.659580631906,1735.84874707343,4063.38277211502,3380.84212607309,4978.13345599961,2892.53574430797
"ENSMUSG00000039901",3635.72756186998,2049.83556455192,3401.12409962179,2068.09078415006,1342.25636404405,2195.0627243682,105.847293044252,832.309310448514,2582.89272324374,1091.39449883977,6994.9525687618,3973.482035016,770.429418200977
"ENSMUSG00000039982",3454.9957857944,3033.05721764032,3858.7830012358,1097.48995688171,1839.90474597613,184.091190550051,581.556261678231,7498.61007061702,1783.33224442597,590.000736388439,1438.15405638725,2819.6809311446,6070.77419564447
"ENSMUSG00000040018",530.665800040255,212.750036072178,3530.11948182313,1601.28460738441,2353.45693734982,4096.9243502281,2763.18779941042,6342.11915425652,679.297835897842,3022.45096464456,3254.9730260223,1008.63206548831,5419.6751146802
"ENSMUSG00000040022",1190.02385003786,4003.9711340846,2207.92047365567,933.897937380067,3971.05486649934,3656.41150385122,3016.19838463944,7832.8770221819,629.330902307801,267.597579136106,6928.38924617057,2474.51984508693,5707.27194252961
"ENSMUSG00000040065",3873.9977838746,3301.87979867234,1126.12682484163,2005.06351904909,396.701240737177,398.279182295721,1829.76438404677,6590.51957955947,384.378821980262,1062.64297101629,4393.15185265272,1260.71704250156,5644.74690070941
"ENSMUSG00000040105",3221.45125767315,5281.83209498154,3976.90872050316,3072.39870442969,2596.58714063906,1568.63206767254,1664.22062387387,4623.59249279885,2014.74234709607,3889.36620537546,2357.63798427024,2558.00958748734,439.722637273974
"ENSMUSG00000040247",4594.94753595002,4845.77134368873,1356.36992947827,227.376165827146,3001.10984629024,1913.79105014053,4203.43726997811,4744.44444903955,548.107655911546,3602.45397524694,1324.2044196529,4913.28547833041,854.542581086863
"ENSMUSG00000040385",2543.92546538373,997.579730831806,847.034558699252,393.285881091631,3518.78168844428,4773.28897458518,4500.3232479011,5235.49230720806,1545.8204527376,3960.03594398732,2345.83077436789,787.925635772939,5602.07077079335
"ENSMUSG00000040414",466.668636461353,1332.72230680146,852.892663977582,813.656896732887,3011.67579937081,978.924262597223,563.177131955069,5342.52579684724,1566.6913499344,2030.56365491555,2352.76047905552,2958.35300423208,2578.78799024415
"ENSMUSG00000040451",859.490195787952,1267.49681729446,243.150874008955,1861.0413953031,2933.98936053408,3844.55746663604,2459.89863474738,5726.96314749136,1348.85914910211,4304.91183337185,209.386386925899,1611.26833503114,1343.24580822345
"ENSMUSG00000040565",1595.94863265848,3058.7646749654,4898.0448708699,2864.67497744264,1243.8975226915,3877.25459292498,725.897686280198,2227.81121830529,1340.29510966277,4101.99314760244,5839.74236356487,1510.79702582005,3801.45854352021
"ENSMUSG00000040663",1059.65415911911,1764.82218413263,1052.31108839914,474.376555628472,3140.43435920288,231.072310093986,372.836312971978,1890.73178607332,3153.28689788531,3397.43621223897,6246.16803858409,325.023102071588,1235.58683929258
"ENSMUSG00000040901",2963.93761810737,1746.71730508225,588.473818954892,1945.54142572967,1753.37924205662,904.670479833877,2057.49635782757,5434.0051325993,3229.95056955013,1567.43775673093,6484.10150594762,4102.5795591019,366.095078029295
"ENSMUSG00000040913",2146.82918093979,3163.8902475671,489.855009569907,3336.27878016054,11.3810940086569,2135.82131934497,2135.17318355543,1033.18091749553,1647.99928111974,3411.5024676937,107.648456900619,81.0779172886734,4879.45360137633
"ENSMUSG00000040929",1649.11599441988,376.964271441539,4994.94665265622,540.19862088139,1155.38961198592,300.047720234729,4333.1628032776,4758.03131063659,3451.43654702305,4166.88008112856,4634.3667712574,2174.98403142622,67.9810013327526
"ENSMUSG00000041035",1951.82859761085,558.758680580613,477.67672991405,118.527691708473,433.917716758514,4428.12054105574,1217.63204238653,4782.95988885156,3277.90752236946,3211.3177543144,2141.82687880488,4144.40194828285,1842.66322420789
"ENSMUSG00000041180",1145.47282110993,3350.26949466515,4840.91117297674,240.847162563543,2280.10746122918,1675.31533541778,602.528765127955,7899.27018056275,3094.58798741936,49.7654795840023,5241.56005794322,4618.48424541226,3865.94750244863
"ENSMUSG00000041360",2753.95739146935,46.5690144217924,3812.49888964569,2138.27976197195,3794.29618720704,721.81614088366,1554.4047811,3266.92089530493,959.260510293178,2979.51987478193,2640.3048704608,3438.84766730611,2755.79068058599
"ENSMUSG00000041362",2355.79975481828,3030.23439336113,2195.54124083799,1450.88968292776,3193.85249789483,2519.99444080439,2676.52296409266,831.561220582025,2698.95399823036,101.415245309091,266.354938975377,516.155464689299,4294.63129336757
"ENSMUSG00000041488",2060.51902709219,2900.79551782406,3211.61973473474,803.927834371784,2920.71022362219,3799.53978513897,679.609321809959,3613.0412417256,120.808463036541,3764.81799815945,4020.17335837982,3601.07186540452,2640.93590208801
"ENSMUSG00000041491",1311.06440256519,421.043289730894,3027.80794356471,1519.28051875273,4502.0672891973,1053.23162677418,1092.66470926177,4034.71688945465,3055.47060045379,3005.40201671406,6903.31676434672,3379.28481870749,3329.24699085475
"ENSMUSG00000041731",2828.55912645647,3340.06060287385,2551.05410235216,1274.45900518675,4348.33216840807,561.364721769155,4341.7543053331,4846.03411862851,2013.77834505927,173.743245123309,4462.08854176444,4197.19387694976,1685.17433784906
"ENSMUSG00000041845",4371.41464285257,3190.25681350978,3657.25286703762,3064.76095525249,689.437066942393,4321.76602196315,2900.4232333823,5880.85929816201,1450.00379556028,451.779227051729,6448.23678710482,4168.29162467181,3053.43936296683
"ENSMUSG00000041857",235.517299805283,2412.9074030674,3622.99816513156,2375.20265871028,4080.177920287,588.995756445005,3842.2991313099,1853.91440905694,1776.20504790084,1954.18406443917,1646.22182675869,378.389947936854,1790.58270883159
"ENSMUSG00000042041",2916.01376314925,2253.44558056907,3965.95393394839,1246.61559702297,4611.85265124185,1942.79207105916,4084.39768459954,3469.07410587174,1221.59560412679,3285.40438518862,160.91945313403,3487.498074628,526.071694254601
