"","Mmus_BAL-TAL_LRTN_BSL_Rep1_B7","Mmus_BAL-TAL_RRTN_BSL_Rep2_B8","Mmus_BAL-TAL_RRTN_BSL_Rep3_B9","Mmus_BAL-TAL_RRTN_BSL_Rep4_B10","Mmus_BAL-TAL_LRTN_GC_Rep1_G6","Mmus_BAL-TAL_LRTN_GC_Rep2_G8","Mmus_BAL-TAL_LRTN_GC_Rep3_G9","Mmus_BAL-TAL_RRTN_GC_Rep4_G10","Mmus_BAL-TAL_LRTN_FLT_Rep1_F6","Mmus_BAL-TAL_LRTN_FLT_Rep2_F7","Mmus_BAL-TAL_LRTN_FLT_Rep3_F8","Mmus_BAL-TAL_LRTN_FLT_Rep4_F9","Mmus_BAL-TAL_LRTN_FLT_Rep5_F10"
"ENSMUSG00000024940",3554.87580138501,1948.21057091433,3128.60493996355,4222.27928649011,3930.55830361238,4691.17087725498,1407.35767143814,3769.65477758527,4345.60095906792,943.846590315916,1885.6356915271,2637.44710168341,4547.066258603
"ENSMUSG00000024941",3097.35168271734,2113.05633395573,4081.02838154057,2435.77929684974,798.038041233967,1054.03395482111,3571.2698510298,2172.86165968893,3939.54324035716,5222.39862465679,3277.6028869058,2171.26557612446,642.057929378519
"ENSMUSG00000024942",4181.17899874549,1912.59709317356,3603.30485034147,436.140731195444,2531.42438988932,3123.07476368087,2370.99254373486,1588.97079808432,3765.44550401014,2042.56876542815,1291.45210195746,4693.14424273801,4694.58174829291
"ENSMUSG00000024943",127.774965602619,2148.57283773602,4190.86031096371,1984.84607916772,4911.89078917329,180.506297925146,79.1536825619674,3085.82150927721,2217.71127284672,2347.13269862327,1966.01746578389,3236.9161704952,4423.15609816616
"ENSMUSG00000024944",616.091483182109,2169.56001459255,1113.5702396436,3682.19538276079,4562.76170270945,4556.56900488298,172.463413525993,832.867377427687,3936.61361768915,5076.6031398236,621.75064185337,1425.90575155358,5.74420170803537
"ENSMUSG00000024947",954.338506187146,4813.26518568023,2946.29689443991,899.422848025958,2177.99948145237,599.170455385618,2800.86834698157,2680.47093892827,903.74124129821,3924.68998410009,1825.98227784369,2834.59473414334,5459.23677095349
"ENSMUSG00000024948",1634.89268116835,3930.76629518294,527.289664634006,624.563460252935,2298.02655858384,1566.38986287482,171.435124900772,2210.4574878544,2988.88803007847,2890.31525335206,3610.90516995856,3730.91355434075,2819.83936639015
"ENSMUSG00000024949",1429.0058329366,1639.49950952373,1626.01284546993,2116.56313943493,789.277851604246,617.168878536568,2676.99287030335,419.983634080015,1872.32455070718,4204.34229647802,1198.37427646557,2662.83146753186,466.075610712226
"ENSMUSG00000024952",1130.53655366999,1679.06929023232,3590.37658000012,2028.57786966485,4338.62736479103,4869.52662790571,3131.4849350044,4501.04024855882,1955.83511230378,3158.29645790775,4532.66257092194,507.059534302471,2840.80891131297
"ENSMUSG00000024953",1623.83773383107,3852.86511104503,134.079164337564,1143.48400758268,1904.62183385233,1328.00572184346,2029.40639982707,229.134920167374,1619.32607436804,3302.66994691312,2310.17388159444,369.627721947679,2044.13972791183
"ENSMUSG00000024955",2035.44301159061,522.014963717977,5089.41859204899,4092.43337607498,1378.38984826645,4390.52300983693,4357.33983521576,2069.35290796506,2340.84108785411,969.616510785428,2037.45715636846,229.601226027337,2762.06335625332
"ENSMUSG00000024957",780.382529625904,2487.08131886687,3771.54871235302,846.202900739078,3734.77232829043,249.361938187376,2675.36380204413,1281.69926333085,2672.86553888148,4752.27756072794,1492.3629441058,1424.34173510648,2588.46233283467
"ENSMUSG00000024958",4634.76873251591,4649.61802478013,4023.2664873309,1423.64783313596,4838.67989853953,1343.38410803277,4102.12979593432,3156.78093119791,497.31731122966,22.2007223301878,819.635207716519,4323.96808385215,1836.04062377203
"ENSMUSG00000024959",2567.10908983524,4463.66960134464,30.1022427661899,4439.77415757316,2823.85449367672,3504.50742868805,4736.39093433887,2813.97844570275,4193.30967453065,1373.07055304735,1871.9812993547,1459.34697629305,2866.99726152559
"ENSMUSG00000024960",1693.53687322151,406.154676419648,3216.96331931467,1767.9567675544,729.555692593322,1017.05683152367,371.298853616161,4064.00247762699,3728.02106752633,3104.14838681217,3929.59917127572,358.155210219766,3386.71444171598
"ENSMUSG00000024962",1212.51902072249,3317.53309442886,2907.95648933126,4565.871852685,1872.39977360244,697.815269027848,3065.8815324269,3666.80704796899,3393.11732063772,377.335197376196,3713.64238055893,622.969483273702,401.571612988219
"ENSMUSG00000024963",1918.76662530433,4512.95846449697,358.482041624636,2133.70560090735,577.851060491308,2136.96336415647,1213.69777518395,108.42446911435,612.248253538532,2761.27779946962,3322.86202722826,360.154653028225,822.463721672499
"ENSMUSG00000024965",4785.42544127765,3882.62003632271,5353.67238232967,4415.60868089329,3772.22879797622,3626.6141330116,731.321547054056,1940.11759940483,847.164486598548,1745.53960781778,768.051371409927,4145.75138081597,768.784056742892
"ENSMUSG00000024966",2027.73548986275,4381.06213673086,677.278684416383,2339.64573367849,4775.09060255596,245.032842412836,5165.34754249998,1396.97063449993,3608.82901701848,2453.76344763405,4069.76182516143,185.19161424166,4544.99310970943
"ENSMUSG00000024968",2659.27883939162,3001.74153664817,2901.85502003896,2849.39049338479,4953.82472594642,4425.15732652778,3629.21903087019,2254.49929616426,575.515964861863,3883.17541835025,1646.27284994274,776.461868463747,1619.86381136305
"ENSMUSG00000024969",1379.66364206957,3272.87267855519,4699.8629854483,3766.41704520873,1447.35053886679,2941.89452130537,4257.1117684504,2986.40346237566,3498.25112354374,926.570513279526,3296.88330307055,1453.25093439403,1173.39970756727
"ENSMUSG00000024970",4596.67455429113,4974.60957387679,4223.78321262349,4860.74217028984,3064.08413365571,3306.70441338155,4733.11061675517,2178.76320307703,559.922811819438,4953.76098172285,3927.01897554869,265.087931602386,1195.05524828578
"ENSMUSG00000024972",4686.3622965072,525.886318779815,3091.28891766028,3813.89304337002,2890.48531417088,2150.08888814237,1080.06092875649,100.814407257968,4124.21503193845,4428.84290736707,815.269026261319,2811.54649734971,4605.54873456047
"ENSMUSG00000024973",4521.59664620942,991.38540667543,3103.24544906809,3636.9863590057,528.875458738355,1406.521974134,4374.49527430828,3165.44735979713,3961.16282765528,294.081789970641,4764.10735373793,2602.22981436004,1193.84240485988
"ENSMUSG00000024974",1534.55491813103,3061.33145551053,361.748124370858,1767.62488420408,2455.12600665682,4200.50436782408,2075.71614131972,1263.97261127712,1170.63968736894,1825.70853698315,512.665783510178,3827.35295264457,236.227528402513
"ENSMUSG00000024975",77.2073299239067,1312.63154843689,1443.36100860594,710.686341208903,969.510021789025,1886.61080968527,3989.72517508834,1427.61348549848,1367.77036624426,2528.40519782897,2627.63169979291,386.69795054687,48.710078488278
"ENSMUSG00000024976",316.846022434746,2218.1137195692,35.308648370406,102.616669121328,1152.1793270681,3681.44702476487,838.317724046106,283.014120343607,1623.01290384657,4575.62516594556,1708.53854588723,4147.60402171179,829.12568131339
"ENSMUSG00000024978",4884.05329332678,4214.90144540393,371.042553004187,4358.24969547815,1306.05015947407,2984.02447451998,4378.76450054015,783.969184675615,2002.20982348276,671.526100856514,2648.38366541084,817.06504743457,664.286305588206
"ENSMUSG00000024979",1863.67761787384,68.9146901086519,4460.46501443869,1330.29921280538,3611.68260242732,4596.40855910347,4737.38412517817,2924.06702344138,899.994390557339,18.8643698982401,2332.17056687117,2316.97788598633,919.857442331318
"ENSMUSG00000024981",2448.02090021128,3797.38180101608,590.495322894371,3067.44081068795,509.154649410348,3807.86870713748,1841.80404888776,2761.03469084587,1106.84736657587,1583.40477405699,508.997191923919,1868.37704147712,5459.32157668429
"ENSMUSG00000024982",3510.35561350317,3957.78611657798,1090.55428668342,1824.58895241338,1012.41506838743,3466.57024769694,2300.17557638912,544.933386782045,2855.73725361845,4913.27129378534,3675.10401626295,455.049835802193,3847.70382301082
"ENSMUSG00000024983",3012.05421798102,116.829861606772,4913.19455897502,2558.62016243588,4124.57545418579,3403.46280753096,398.227121990581,1274.76046223573,1491.36789317257,3255.4752182464,1841.07360113356,1996.93183556745,1383.25695980333
"ENSMUSG00000024985",2667.49418022806,2815.44487789817,1645.51298070367,696.668064049629,3555.15822697272,1999.91969919625,1941.41220623685,2291.00759989055,1881.82731639244,3985.66832770503,1497.68248373701,3710.22739748827,513.655898395722
"ENSMUSG00000024986",1789.2880346246,2523.53752763098,3936.69940202203,1342.77064204111,920.674149865732,2108.80366689449,67.5416181020202,3234.60627620037,325.094567717296,1668.42688451609,407.894860159292,2531.25559906459,1147.33732561008
"ENSMUSG00000024987",3259.10693738336,3042.04134004384,455.121423709053,4023.93922688238,3271.07082683521,665.737619975224,2228.30194283942,3020.18245466907,1870.74768257114,1808.21266965982,26.0396357699386,1986.23614528113,2546.19526641333
"ENSMUSG00000024989",81.7415774794491,92.4783506986572,4566.41785167878,1038.52257317905,2691.346680536,930.261590702141,2557.53810363288,4374.02826646037,2287.42433379333,1721.5446450291,2468.79272125874,2187.5714657209,1882.70713279847
"ENSMUSG00000024990",2796.71881239336,3411.79117666376,3586.73833822062,4954.56738595263,1439.44370145736,2467.09847669685,4489.02600053584,528.220709288937,1943.75324033962,4183.1917708273,1617.83747493415,879.524585418503,3821.30053363526
"ENSMUSG00000024991",1651.50349044126,1549.06761778714,5244.00065159168,4682.09316508618,3725.68033774078,3272.24648825635,4140.77193132109,2814.89711474101,512.827660334518,150.554668844904,4175.84977976151,1590.74387751904,3744.65844637061
"ENSMUSG00000024992",2513.29472274569,1327.38341612732,1917.35476998219,2776.83914461243,3497.91808111254,3755.69064342224,4726.30086276829,856.090286199637,1151.86531588516,537.993319101737,641.418751202602,4638.64158360301,5615.64064814696
"ENSMUSG00000024993",2133.19584747325,1890.30517606637,1366.45578151111,1544.35744020546,727.656414650907,1728.41146089844,1988.58842971214,3493.49727204173,3922.7327136149,4806.04890497569,4144.05795532177,4449.21765578329,5411.40293206911
"ENSMUSG00000024997",3490.25519195033,4833.93353179016,1700.9169992049,1999.59826730467,825.097594828912,2296.80141960449,2926.15453852261,2603.9409384508,1224.44068658587,1340.61066339855,3172.82096166263,1043.50976253882,3518.5995767375
"ENSMUSG00000024998",781.53447542456,4010.90473351181,1993.95992039457,717.562699091774,4647.37094230212,4742.09770518555,101.125061922766,1091.67978508331,3463.6718716116,5189.65497607478,657.77695748539,2236.57964656799,43.4961541155711
"ENSMUSG00000024999",4342.93823388401,1923.90747371832,432.479547699204,4777.18780261326,4827.80797426996,482.011993349637,3923.25429755773,3771.13912249267,1358.38537730593,4301.98301496335,2907.45463937553,630.244013807664,572.525618118315
"ENSMUSG00000025001",276.730097965195,3219.72707960228,981.38457593325,1624.56489535082,3635.31098798705,3132.85865681983,4236.4009931005,4443.00742262249,402.596044230766,2568.2987511306,1005.00169524164,3481.86977235711,2439.54764091207
"ENSMUSG00000025002",446.393344979802,1.00463828099657,4876.48095669911,706.36275657102,166.470697675076,2660.15230628524,1193.96133083849,682.35174946984,2033.50099965727,1279.83641326254,3113.7482714788,3732.13678350922,5664.96548950781
"ENSMUSG00000025003",767.509710017196,2279.78236007948,1335.15184305214,799.268736554624,3724.3279536486,3874.09369193972,4879.73216304363,3187.37820287565,1624.75778283159,3079.68972682501,3087.44688674221,1363.50141546299,1630.0257536341
"ENSMUSG00000025004",661.891274915061,4385.4089162842,648.018750760887,3043.50007215007,3192.60488688942,4421.67350822237,1378.5515190434,246.730364427292,2494.47247661612,4274.85608066822,3717.40070910675,4441.45742626291,5541.22862246916
"ENSMUSG00000025006",3982.46602909792,4457.67122008032,4252.38401613928,2903.45980231485,2508.7254578694,2797.14946593699,3190.16466443185,3264.35553831324,755.356420777958,4156.26907259262,716.374129368373,1165.9562538095,989.12245527033
"ENSMUSG00000025007",4428.22089777752,1309.01360076865,3657.13911322307,59.6971810900422,522.098441999864,456.651754047597,4824.30619760149,2195.36071351167,4029.36552467847,1416.97381921859,7.33334917576257,3426.84253474686,5030.70561617024
"ENSMUSG00000025008",2385.49683518118,1643.4187282346,3268.94251356976,640.796761877011,4452.33688921644,1038.81196683964,2905.09111097167,1058.91939584076,3212.46278430481,655.852130736447,3047.54792231219,4578.8657271772,5134.54956952269
"ENSMUSG00000025010",336.234014631429,1506.18047519109,4132.603894724,3716.86303576599,3237.70867029841,3922.27574616899,3353.53624292647,54.1060032274214,970.275033835968,4939.49805257011,3700.21724378216,2999.06922845085,4922.92915590726
"ENSMUSG00000025013",1165.07027015284,2921.27161080674,4633.86710133376,748.936367786693,3202.44203154404,1699.0622324577,1032.3497000701,757.531945474339,975.229473291995,3955.44773342127,486.029225139878,694.101432964952,161.451572562501
"ENSMUSG00000025014",3761.66292653517,470.251695499284,1094.27141415369,2006.47908350809,374.208784078093,25.845292452849,3421.43326402137,1157.17634432242,1881.19757727898,228.055822441883,3095.34023461043,1563.69629699897,39.0085345715662
"ENSMUSG00000025016",4234.08790842811,2344.97045819152,4766.72566745059,668.660852616834,27.3093506613736,3232.06209087112,2344.89813993031,201.833817438981,727.066179621036,2455.33115890083,797.527976671201,3049.71587409786,2164.36657511365
"ENSMUSG00000025017",3911.71094473442,18.17721624214,3580.73368977834,4779.71982625921,1080.50041743885,400.822970651268,646.145416939162,753.760348388016,2739.71475990963,4907.16306420391,3021.7845186966,2596.06528278123,1288.38844113603
"ENSMUSG00000025019",1855.73936950048,4041.98105275644,3512.17218353129,1757.81246149004,1428.61981479286,1008.05561801015,3816.23546024957,1506.81788729321,2321.0008181,2817.37712389509,1122.74342719705,1982.68886037338,2624.43010713188
"ENSMUSG00000025020",935.16449201801,432.068465638208,2574.28969525273,1626.96794462894,3299.73463094083,674.526780706482,2391.20372346593,2586.6095217362,221.788386384713,1538.53796541721,1216.30938308564,2283.02600795054,711.2535789623
"ENSMUSG00000025024",1291.85784749581,2903.44673939672,4378.57380488666,565.884519389309,2365.34522285703,4526.20132409713,3842.31466549506,1263.71507950883,48.9682094974434,444.299203552282,2297.76529382717,2778.82637253003,3381.99952990211
"ENSMUSG00000025025",3678.82162232421,3459.66051431188,4686.56267693449,479.186742142557,1701.49059303284,4807.07378612523,3971.96710687062,4211.60432773912,3880.72605652155,1268.15169555778,3677.36616274325,1654.1196630123,4159.97149990525
"ENSMUSG00000025026",2497.03974451876,11.0906525436528,3374.7354677182,2285.30304624636,132.924010038919,4887.62593773965,4847.39511634234,2300.01520393207,1402.36614538362,2515.14679879264,115.27464781596,416.246539065779,2512.10633631165
"ENSMUSG00000025027",3392.16696744136,2613.23220872815,4587.58719857542,4551.42826673017,1811.92302937372,71.6052442653835,3956.2609785,705.223405021069,490.528853494805,2553.1704377795,4217.55139685392,222.595067616828,2270.21287779239
"ENSMUSG00000025034",4375.1337471924,74.357947945071,3825.26570422146,4000.78302343672,4896.80256548185,4091.6015551552,3758.27322513397,2664.01383704836,179.255486637048,2858.76824309709,2249.9445317825,2415.5092758246,4376.64267083162
"ENSMUSG00000025035",2375.67240974818,2373.86880126948,4136.54745962255,3713.87266864824,2245.96468839109,3389.1621180507,3744.88028353766,2418.38934852057,2425.38220647855,3796.93622064585,3647.80119307138,1013.21330635421,2337.81908505239
"ENSMUSG00000025036",975.601730220247,2409.61559419024,4725.77754266191,200.602700503126,4566.57382150603,4979.46970529986,3899.47010251652,2533.33920313561,2081.36484456227,3548.75565901561,332.077124907982,4687.79876690557,374.851612624617
"ENSMUSG00000025041",3007.69067704568,56.3401189432536,4184.36968183165,395.314213920215,3999.75954602356,4873.96351839621,144.43531490141,501.255995873798,836.285367079528,1553.16845387861,3988.64307011848,1937.15405047904,3717.62502868474
"ENSMUSG00000025047",278.227380048525,4446.50233185892,4407.12017284312,3001.4876996967,4716.12202523176,1808.88398417325,4076.47054629273,2472.45442210682,297.447819478825,983.749483631883,283.937016397243,2009.34904629174,5584.58559795452
"ENSMUSG00000025049",3039.85608535675,1807.50625832265,3745.46779949096,568.386148745206,2771.37782679877,1613.51002999065,1854.81718445526,3023.79240703032,2166.91422463726,193.25962870052,1955.80673641863,4138.6578877717,95.0700017846022
"ENSMUSG00000025050",4092.88919576629,2659.08766377235,1318.27638098339,1571.44406239079,3857.30882421735,320.93075446337,1803.11541329398,1732.55183127186,1505.34002704494,4511.99284828238,4192.13792906246,834.492913396703,594.950593138725
"ENSMUSG00000025060",1808.85634130704,869.682589503508,2955.40629519575,2724.79071681874,3942.17802404348,4420.91834964257,491.658084031514,2792.73705016905,3762.93097441295,4534.59140136849,2694.87773021871,676.500851305604,1305.13213331837
"ENSMUSG00000025064",2433.73424330981,534.96842330998,1990.42003949399,2641.03841655319,4214.45406039119,2873.65374013351,3596.99169846567,444.584451458405,3560.15843112714,4626.83135368687,1612.71239361138,1652.26144982156,1531.14777458372
"ENSMUSG00000025066",4093.53989941099,864.779685729931,2126.81858554269,3655.46158043201,2421.18619119805,4261.22520699135,876.220766321636,3466.07396205485,1216.85877593866,2610.43967634886,2375.26282181151,2176.42743760134,1678.02929279765
"ENSMUSG00000025068",723.022402381385,553.510027671809,2067.25524406188,3149.93140543578,3146.01933281849,4010.42043152423,2118.0834199112,4544.47489378409,600.83867376423,5246.75938368385,2163.99344462138,1251.60390412872,210.593647101081
"ENSMUSG00000025069",3888.67123647588,12.9029887288436,4319.48556578821,2832.54564381338,970.100104436029,984.22315918555,184.60802580025,1046.52435415208,1567.71123544528,3033.67124315915,3254.33162026977,377.707535920704,1351.25954803935
"ENSMUSG00000025075",2863.09209125773,1.99896567953933,3425.18291585648,3969.55627819556,3845.96564624369,4441.32736845209,1995.44492862296,2946.53436131387,1339.0806054178,3665.83334545065,3105.02180505063,2482.48608082273,4192.04921138076
"ENSMUSG00000025076",4013.66106735634,1342.34801502991,16.8765311285492,1197.33678076264,2549.71163557281,1259.86957840766,1257.06415666992,1321.40241739315,2333.72918441413,462.511616966295,4049.94127141347,4571.12189633451,3298.71377461119
"ENSMUSG00000025077",3321.7464944746,2962.99468625518,3450.40076919481,3557.16150829559,4623.08238554738,4396.24691422049,2168.0531008341,3839.01057373803,1392.94519933272,3187.77241032727,1758.36270301801,2147.80943881001,1305.2945384238
"ENSMUSG00000025078",2628.85103540741,3312.63367444936,4632.48666802975,2505.83212818526,3431.39866866206,911.528278798353,998.470806065038,1525.38783805015,3714.92822868609,1808.59647961854,1436.9536639483,942.226840725929,3524.93788472454
"ENSMUSG00000025081",3673.53900344948,1735.89412506097,4992.03563851609,1596.17953685753,1622.4928580631,245.218915073234,2332.40715921101,3747.29511539831,2598.20244161281,836.845157592137,3663.49554440541,1615.28507786997,4942.85006878129
"ENSMUSG00000025082",3509.44957722972,645.744431256671,4762.65454577132,3981.58113231376,1679.12163250702,4382.44061604142,184.828824479742,2939.38761138191,216.096272848486,762.509072904089,680.961237062285,2556.37569676542,2294.62298028144
"ENSMUSG00000025083",4449.92745511959,1942.11780459041,855.989758754384,8.85745810155549,1233.06093885528,609.729726405262,2518.69304168073,1925.82254491776,1620.46479729704,326.528011054923,1660.01516950421,2073.10957048516,2953.82435341696
"ENSMUSG00000025085",2634.04198497258,2767.66527348796,2389.6920590535,2606.03547873605,4039.91023697671,2906.21246408906,1616.20321969848,116.541221215313,2090.12122696289,221.618739496928,3015.65786317851,4076.99339432972,4353.71146872134
"ENSMUSG00000025086",2532.90228258832,5015.65341257048,943.753112528721,433.607361151545,3141.67651925421,4347.37708546269,4202.72022789519,2028.12751730173,4382.23703199846,2407.88383286679,1932.45611907641,526.427182661424,1076.72897584793
"ENSMUSG00000025089",2474.3248176834,4945.6520547901,1954.89540531165,4312.35519380699,549.899584349777,2619.63155589913,3600.54934715507,4481.97643644859,4424.15835109713,5361.21845804366,2697.94664239293,4444.42947869417,487.070340559998
"ENSMUSG00000025090",1468.21814164844,2523.50886907063,1818.93542914716,608.012594442718,463.766868778195,2315.6827140892,5079.50614994076,718.902353737121,3501.98004498891,2191.68719886702,1319.34467518884,4171.10686884526,5073.21807901038
"ENSMUSG00000025091",3843.94437832641,4885.08639165463,4922.23509739123,1042.68790256444,1529.34109008563,1343.46576347773,212.361199939041,800.781703844921,931.200980288022,1441.55293083254,1326.43566954232,237.308182070166,2269.01143165338
"ENSMUSG00000025092",3251.27134513861,2136.5128004036,2388.3795158699,4274.31785703302,1029.53790311076,80.280216706774,3529.35836920547,2886.6638039922,4933.88242823985,4198.48036441966,1883.04641547627,2725.30760404328,2321.85808557662
"ENSMUSG00000025094",4980.09967804356,1342.08758437401,4472.63244326256,4269.30202408104,2301.2348308423,3461.48931878008,1940.87360478055,2787.17720756517,3519.77692782982,1703.96308482174,2958.28707867107,2277.30661144104,4975.04829497095
"ENSMUSG00000025154",4229.55968172946,434.544598816586,3496.753659114,203.579907839876,651.522133168263,652.899981176712,4878.14663459207,2457.55078038976,1577.77803149163,4178.71743210913,4382.97166055754,4132.08781664575,452.557535216741
"ENSMUSG00000025157",3715.03747399786,3847.33590461912,2396.33837077941,248.447265628115,455.851855879563,755.577806255923,724.258231448025,3960.61793565606,119.338910441984,1271.03720376313,3297.14460062868,870.527548765103,872.150403389391
"ENSMUSG00000025159",4641.79513438677,4660.95318301027,1967.43634884471,1006.41852759144,4064.91000892181,3826.70068021338,1060.24366297214,3699.8098214707,3550.25591404103,3433.63559767684,4425.05070623032,2825.9414888906,1785.89832224087
"ENSMUSG00000025171",3902.92083808701,2723.39267843009,2053.59667967911,4709.20672765903,4838.20251278527,3747.14823813064,2107.23741014585,1770.17450061115,3754.45869571216,4198.6971560224,1025.64582430329,4120.70221521682,1383.78998322226
"ENSMUSG00000025172",291.545960812315,4767.27436008045,3097.54822323919,4942.24297492276,3135.9409963448,1778.49628114474,3251.39292086028,3080.63763111031,3412.24487000805,3903.3278895785,2119.53740732173,2050.48835997723,3891.30608920688
"ENSMUSG00000025176",3372.32365860542,4512.28659712492,4635.0485867899,2684.71095903085,2658.33576962875,2492.90038169216,3967.84443648397,2290.58251430323,1386.99157201488,1529.8220334392,672.982013170896,4150.74563104084,578.954850055103
"ENSMUSG00000025178",4568.0670740679,1243.45323160094,2036.85580655627,2884.38836859123,2957.13897849475,4110.45768221486,2982.93856031962,3151.28298778729,3145.33686123308,1352.88615038764,3522.37259427351,429.817013582298,2821.11754712427
"ENSMUSG00000025184",2996.98803554824,2373.72678956274,577.194202834465,468.161882144143,3126.93803616756,2679.97499366362,1418.90860396296,1859.05963416958,324.451813436539,5247.91587559547,4105.86209248574,4110.00014569926,5534.96289052861
"ENSMUSG00000025185",3677.40865958376,1139.11892999905,1867.89629765194,413.473394018674,1299.48115172218,4434.82206708029,962.335604095473,2625.82192804981,1713.20617837603,1528.10894552412,2758.59432948738,3581.36601351483,4814.23012998829
"ENSMUSG00000025188",3895.01676719182,2678.83501727782,2597.95219144307,1872.86222908162,1094.72770310307,4394.97583123243,3936.22598080068,1879.20326069674,3178.16751398779,5358.98225381316,1951.97448409555,2032.92142129421,2074.6360760426
"ENSMUSG00000025189",1160.54966930943,4021.49607951429,3692.61502017374,1794.17303991432,2967.03193143621,697.92661410951,4604.17650366135,1079.86121698009,2438.0186394089,1268.14744765972,1601.33691793972,50.9579885427426,1818.52358970197
"ENSMUSG00000025190",485.933630369015,3738.95741072982,2909.93391463308,2315.03832779991,263.107919479966,3270.2417685346,2901.97315502462,2809.6462465205,3464.72094651898,1643.78457745605,1513.39412554253,999.794474932118,5184.8039838662
"ENSMUSG00000025192",4244.02838572468,2638.21445228929,460.405437865132,5077.95536116449,3258.62807074722,5257.8299501872,1072.58683112595,1754.81680644918,1510.00615788311,1895.77090160453,110.401888032357,2938.37217888706,1736.19753928376
"ENSMUSG00000025193",3089.65337162026,3726.56697238485,673.35617345425,1679.5668266227,736.487039818122,2076.55118665348,2270.84320802428,637.176699056788,2462.40976083315,3337.75954668886,2239.05278246932,2746.13420007234,1861.27674707022
"ENSMUSG00000025194",2174.12937235486,3081.54441715044,1188.08043181205,1012.22051118195,3385.34131433532,4943.65970590632,1577.17494896439,3291.24593739667,4265.26575812048,2062.94942854719,4400.16706593986,166.086950794736,711.824113358154
"ENSMUSG00000025195",2718.90709910323,2331.60868667664,2947.44202673389,591.881174273364,1126.96442115195,3840.71547962863,2503.08791456079,3648.41492116124,3000.75318304033,4389.76782074282,554.847488903985,1912.80762666522,5545.17516505797
"ENSMUSG00000025196",2721.52656449179,437.083569633246,691.519386945439,1461.56215634614,2017.05486044781,3488.87151378576,4022.59906833976,3361.50142154099,872.468854355368,3234.99060354495,1422.75428915925,391.395118130457,3535.30986698957
"ENSMUSG00000025197",1661.61046401075,4235.76601869938,3901.80106179903,1828.64327580145,160.110889079032,4238.01719248364,503.402443825084,708.606872381718,1076.33855688465,5136.6463631711,4494.66549919682,1896.08452228002,4148.55442677732
"ENSMUSG00000025198",2119.85647284839,1592.62632523655,743.825532542781,1565.02518270308,3975.10184469445,4473.86898217499,457.410805086307,3604.86803839364,936.830965824529,4348.56224277385,1357.54773242232,3889.09415300749,3985.5775818484
"ENSMUSG00000025199",5868.01711422126,4112.34757224183,2332.23451280689,1538.61675333089,2474.456889762,2963.62579507034,3692.73097135652,3298.63792685898,3992.32984344658,4505.20771720514,2804.35244927889,138.140693159293,4668.15872729309
"ENSMUSG00000025200",590.484333890174,862.406356096402,3130.80909514793,2511.62560448342,431.721340508318,3237.99987799795,1446.6430333587,1197.15748364532,1098.92080558447,2441.35570015504,1226.04386668481,4560.02160246153,14.9188008151392
"ENSMUSG00000025202",88.7121197638049,161.819837787743,1192.21640342297,3162.62847422436,2371.94485820335,4970.61149821759,4884.67919262969,3836.22583090819,948.590113215495,4659.55179808838,148.090671266147,1983.70500921153,4115.23562521704
"ENSMUSG00000025203",3944.06810018991,3994.97418438064,4203.46492728537,764.400264259531,1503.49943832773,924.560863055963,3861.97729006165,1188.4420292179,112.538758927529,1993.69288434971,2978.42681903878,299.77590059177,4492.43842141038
"ENSMUSG00000025204",624.852723202762,2653.09524365595,1020.674900534,2078.25405105597,1059.07944223848,1272.20974862875,1951.88324013098,563.361726433023,2236.86860339761,5453.72635507396,4010.41415755907,1662.58092381106,5742.65965370704
"ENSMUSG00000025207",61.9365573246687,5036.73330947259,907.617854675505,844.19034540282,231.534825783622,1195.73473407534,1574.902894786,342.80790991938,4408.03605019336,2589.62159883608,2263.69060196075,144.122103805893,5640.75127673181
"ENSMUSG00000025208",4816.32844834252,1248.98764612362,2040.85596123711,4692.64978505067,4313.07666227605,2039.77468613008,4342.31587675039,246.380296514175,1631.11596881548,3969.99852486012,3132.46821181018,3616.0568637089,670.860901553275
"ENSMUSG00000025209",3488.05428928274,4909.85552484884,2496.68922787198,490.397102833202,2435.79443312264,4046.0579930328,1892.93417210578,2861.76973133601,2288.40316531596,1645.54445200429,2726.65489091346,352.204283622168,5304.71661506732
"ENSMUSG00000025212",2846.41317794603,1611.14772759708,1572.26445162107,3616.73273377104,3543.48708374572,4224.35592478548,2555.94275866933,1705.99302465599,3276.83139799049,2754.38032770258,2965.62439319743,1700.08497749283,4838.91408238491
"ENSMUSG00000025213",4494.16427216036,804.387869061621,4352.00277633925,3719.83149977627,901.224163491501,2610.90544113412,4776.8442323687,3322.40622159262,655.905817713438,3323.82438216308,1610.53329229721,4237.26900924021,4140.52703504609
"ENSMUSG00000025215",4186.56915915601,1037.65178009798,175.717997152252,2687.2183214652,3130.86205412475,3355.02302619248,1390.85993512302,3199.16305338964,1347.81141883413,4604.48538516495,3705.52287776918,548.69520911021,628.030994772103
"ENSMUSG00000025216",3013.70251791534,4003.85053450611,1909.34176053111,1017.70122733978,3514.48695124084,287.24641346351,158.406909620606,2804.19525099125,1516.81821436441,254.344794308812,2097.70120573389,3620.17775456293,4439.88481210143
"ENSMUSG00000025217",3801.32978345594,590.669031171588,1132.57711217638,4224.0484299172,460.130344292824,2734.41014585461,4081.07710666981,1972.1956750439,3617.16500613457,1855.57282954189,3103.70603322134,4244.50903644246,4711.17604366481
