task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
152	53/5ebdfe	325324	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:54:19.739	11s	8s	47.8%	57.5 MB	2.1 GB	349.9 MB	14.4 KB
143	f8/fa8cf0	324811	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:54:19.352	7.4s	5s	41.7%	71.6 MB	2.1 GB	13 MB	2.9 KB
124	d0/ed2e37	308270	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:53:59.824	3.5s	2s	79.4%	24 MB	2.1 GB	14.6 MB	26 KB
142	79/c60dc5	322204	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:54:15.982	4s	1s	93.5%	12.1 MB	18 MB	8.2 MB	2 KB
118	a5/acf333	323018	ALIGN_MULTIQC (1)	CACHED	0	2022-09-14 18:54:17.505	12.6s	10s	43.8%	87.5 MB	2.2 GB	31.2 MB	2.4 MB
136	af/0155b6	325445	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:54:19.929	8.5s	4s	45.7%	71.6 MB	2.1 GB	13 MB	2.9 KB
141	b8/cf2a68	324943	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:54:19.419	4.7s	2s	48.5%	38.3 MB	2.1 GB	8.2 MB	2 KB
144	8d/592d3c	318457	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep3_B9)	CACHED	0	2022-09-14 18:54:09.337	3.9s	2s	58.4%	20.8 MB	2.1 GB	8.2 MB	2 KB
159	5e/43a142	330320	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_GC_Rep1_G6)	CACHED	0	2022-09-14 18:54:24.834	6.4s	3s	60.0%	71.4 MB	2.1 GB	13 MB	2.9 KB
132	19/c2a76b	325075	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_BSL_Rep1_B7)	CACHED	0	2022-09-14 18:54:19.609	7.9s	5s	41.0%	71.4 MB	2.1 GB	13 MB	2.9 KB
160	0e/b94633	331173	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_GC_Rep1_G6)	CACHED	0	2022-09-14 18:54:25.726	4.3s	2s	60.5%	20.4 MB	566.8 MB	8.2 MB	2 KB
126	8e/d8ae5f	307088	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:53:58.714	2.2s	1s	83.2%	11.6 MB	17.6 MB	8.2 MB	2 KB
138	92/5f85b5	316894	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_GC_Rep2_G8)	CACHED	0	2022-09-14 18:54:06.326	5.7s	4s	54.0%	69.3 MB	2.1 GB	13 MB	2.9 KB
133	bd/6ea23c	329890	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:54:24.239	6.5s	4s	53.5%	71.7 MB	2.1 GB	13 MB	2.9 KB
137	d3/c177aa	317353	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_GC_Rep2_G8)	CACHED	0	2022-09-14 18:54:07.335	3.2s	1s	71.0%	21.9 MB	1.8 GB	8.2 MB	2 KB
135	a8/cd5f9d	325273	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:54:19.715	5s	2s	46.2%	37.8 MB	2.1 GB	8.2 MB	2 KB
134	50/c3fd8e	325552	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:54:20.067	6.1s	2s	40.7%	38.2 MB	2.1 GB	8.2 MB	2 KB
128	fa/291435	314434	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep4_B10)	CACHED	0	2022-09-14 18:54:04.153	2.5s	2s	75.9%	15.8 MB	22.7 MB	8.2 MB	2 KB
148	c5/6582d1	313115	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep4_B10)	CACHED	0	2022-09-14 18:54:03.358	8.9s	7s	59.9%	58 MB	2.1 GB	344.6 MB	15.5 KB
151	92/4717d7	328387	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:54:22.537	9.6s	6s	56.2%	58 MB	2.1 GB	358.1 MB	15.5 KB
140	93/ec1bd2	310952	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep2_B8)	CACHED	0	2022-09-14 18:54:01.754	2.2s	1s	89.1%	17.6 MB	61.6 MB	8.2 MB	2 KB
145	81/0c3017	325480	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep4_F9)	CACHED	0	2022-09-14 18:54:19.953	7.7s	3s	44.1%	111.6 MB	4.2 GB	14.6 MB	25.6 KB
147	2a/2c866c	319144	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep3_B9)	CACHED	0	2022-09-14 18:54:10.619	6.8s	3s	63.5%	61.9 MB	2.1 GB	13 MB	2.9 KB
131	26/7e5369	314052	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep4_B10)	CACHED	0	2022-09-14 18:54:04.015	4.5s	3s	65.8%	71.5 MB	2.1 GB	13 MB	2.9 KB
149	d7/4b4253	325192	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_BSL_Rep1_B7)	CACHED	0	2022-09-14 18:54:19.664	11.5s	9s	47.0%	58.3 MB	2.1 GB	330.9 MB	14.3 KB
92	04/3299ac	260066	RAW_MULTIQC (1)	CACHED	0	2022-09-14 18:50:35.524	10.8s	8.4s	81.0%	99.1 MB	2.2 GB	944.9 MB	5.5 MB
156	ca/30c041	320737	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:54:13.312	9.2s	4s	83.6%	95.5 MB	4.2 GB	330.3 MB	15.6 KB
158	12/e42a16	330254	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_GC_Rep1_G6)	CACHED	0	2022-09-14 18:54:24.739	8s	5s	68.8%	57.9 MB	2.1 GB	361.8 MB	15.3 KB
157	b8/687bb2	320137	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep3_B9)	CACHED	0	2022-09-14 18:54:12.204	7.5s	4s	90.4%	58.1 MB	2.1 GB	336 MB	14.1 KB
155	4d/9a6d0e	324978	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:54:19.438	10.6s	9s	46.9%	58.1 MB	2.1 GB	346.1 MB	15.4 KB
150	e5/38b394	299309	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep2_F7)	CACHED	0	2022-09-14 18:53:52.965	6.8s	5s	72.9%	109.2 MB	4.2 GB	347.9 MB	14.2 KB
163	b3/7df53f	320899	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_GC_Rep3_G9)	CACHED	0	2022-09-14 18:54:13.918	5.9s	1s	87.9%	16.1 MB	22.6 MB	14.6 MB	26.3 KB
166	bb/0551a0	329951	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_GC_Rep1_G6)	CACHED	0	2022-09-14 18:54:24.336	5.3s	3s	57.8%	111.6 MB	4.2 GB	14.6 MB	24.8 KB
153	df/c20914	317070	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_GC_Rep2_G8)	CACHED	0	2022-09-14 18:54:06.742	10.6s	7s	57.1%	57.4 MB	2.1 GB	317.1 MB	15.1 KB
167	ba/6f169b	309525	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep2_B8)	CACHED	0	2022-09-14 18:54:00.859	3s	2s	83.6%	24 MB	2.1 GB	14.6 MB	27.8 KB
170	08/41865e	302398	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:53:54.782	3.8s	3s	73.5%	68 MB	2.1 GB	13 MB	2.9 KB
165	17/4e40b6	318046	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_RRTN_BSL_Rep3_B9)	CACHED	0	2022-09-14 18:54:08.528	5.2s	4s	52.7%	109.9 MB	4.2 GB	14.6 MB	27.1 KB
162	52/2a788a	316066	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_GC_Rep2_G8)	CACHED	0	2022-09-14 18:54:05.346	3.9s	2s	64.0%	60.7 MB	2.1 GB	14.6 MB	26.3 KB
169	4f/db3737	324858	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep3_F8)	CACHED	0	2022-09-14 18:54:19.385	5.2s	3s	51.4%	111.3 MB	4.2 GB	14.6 MB	25.3 KB
168	cf/926c06	325411	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep1_F6)	CACHED	0	2022-09-14 18:54:19.883	7.2s	4s	44.7%	111.7 MB	4.2 GB	14.6 MB	26 KB
171	4f/d0d260	313081	STRANDEDNESS:INNER_DISTANCE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:54:03.319	2.9s	1s	87.5%	12.3 MB	18.1 MB	14.6 MB	26.8 KB
172	17/62985a	302305	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:53:54.720	6.1s	5s	73.4%	58.3 MB	2.1 GB	358 MB	14.1 KB
173	27/20680f	312985	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_BAL-TAL_LRTN_FLT_Rep5_F10)	CACHED	0	2022-09-14 18:54:03.237	2.1s	0ms	88.8%	15.9 MB	22.7 MB	8.2 MB	2 KB
176	09/39a961	334378	STRANDEDNESS:ASSESS_STRANDEDNESS	CACHED	0	2022-09-14 18:54:30.084	2.2s	299ms	75.9%	11.7 MB	16.6 MB	884.6 KB	1.7 KB
178	d8/a0ae3f	336249	QUANTIFY_STAR_GENES (1)	CACHED	0	2022-09-14 18:54:32.332	7.4s	6s	54.1%	130.4 MB	2.2 GB	18.3 MB	83.5 KB
179	04/db24af	336546	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_BSL_Rep1_B7, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.521	7s	3s	29.2%	34.7 MB	221.2 MB	0	0
175	c1/76f3b9	345470	STRANDEDNESS:GENEBODY_COVERAGE_MULTIQC (1)	CACHED	0	2022-09-14 18:54:37.822	6.9s	4.3s	81.0%	77.5 MB	2.2 GB	32 MB	3.2 MB
180	97/64738a	336380	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_GC_Rep2_G8, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.407	5.2s	3s	28.9%	34.7 MB	221.2 MB	0	0
183	49/310237	336481	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep1_F6, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.445	5.5s	3s	27.6%	34.7 MB	221.2 MB	0	0
182	f9/c0b0b0	336324	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep2_F7, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.370	5.6s	3s	26.7%	34.6 MB	221.3 MB	0	0
187	f1/7856d3	336743	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep3_F8, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.655	5.6s	2s	32.7%	35 MB	221.2 MB	0	0
189	81/ebdd8f	345284	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_RRTN_GC_Rep4_G10, strandedness: antisense )	CACHED	0	2022-09-14 18:54:37.655	3.7s	1s	96.7%	8.8 MB	32.6 MB	0	0
186	38/3593b6	336624	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_RRTN_BSL_Rep3_B9, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.560	6.4s	2s	33.5%	35.3 MB	221.2 MB	0	0
185	87/9e577a	336904	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_RRTN_BSL_Rep2_B8, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.805	6.6s	2s	31.7%	34.6 MB	221.2 MB	0	0
184	67/21764b	336583	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep5_F10, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.537	6s	1s	35.9%	12.6 MB	40.6 MB	0	0
191	d3/8c46ec	336434	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_GC_Rep3_G9, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.425	6.6s	3s	23.4%	34.6 MB	221.2 MB	0	0
190	2e/15fa85	336655	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_FLT_Rep4_F9, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.620	6.7s	3s	25.7%	34.7 MB	221.2 MB	0	0
174	32/000287	335391	STRANDEDNESS:READ_DISTRIBUTION_MULTIQC (1)	CACHED	0	2022-09-14 18:54:31.368	8.3s	7s	57.3%	87 MB	2.2 GB	32.6 MB	2.4 MB
177	58/eeb5d9	334145	STRANDEDNESS:INNER_DISTANCE_MULTIQC (1)	CACHED	0	2022-09-14 18:54:29.741	9.5s	7.1s	57.3%	93.9 MB	2.2 GB	32 MB	3.2 MB
188	f2/11ac7c	336505	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_RRTN_BSL_Rep4_B10, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.465	5.3s	2s	34.1%	13.5 MB	41.4 MB	0	0
192	50/722d8e	336293	COUNT_ALIGNED (Sample: Mmus_BAL-TAL_LRTN_GC_Rep1_G6, strandedness: antisense )	CACHED	0	2022-09-14 18:54:32.352	6.7s	4s	21.7%	34.8 MB	221.2 MB	0	0
181	11/bbb9d7	334505	STRANDEDNESS:INFER_EXPERIMENT_MULTIQC (1)	CACHED	0	2022-09-14 18:54:30.220	9.4s	7.2s	56.7%	88.9 MB	2.2 GB	31.4 MB	2.4 MB
194	e1/0aef99	347516	QUANTIFY_RSEM_GENES (1)	CACHED	0	2022-09-14 18:54:41.392	3.1s	2s	95.6%	112.1 MB	2.1 GB	19.7 MB	76.1 KB
164	c9/53a0ee	263508	VV_RAW_READS (1)	CACHED	0	2022-09-14 18:50:46.338	28.2s	27.1s	19.9%	126.5 MB	894.8 MB	24.4 MB	1.8 MB
161	07/03c2bf	264370	VV_TRIMMED_READS (1)	CACHED	0	2022-09-14 18:50:49.754	27.1s	25.9s	19.8%	126.8 MB	894.8 MB	24.5 MB	1.9 MB
197	a9/eeeb12	347566	COUNT_MULTIQC (1)	CACHED	0	2022-09-14 18:54:41.452	7.8s	6.8s	85.6%	93.1 MB	2.2 GB	490.3 MB	2.5 MB
193	4b/f2772e	346631	VV_STAR_ALIGNMENTS (1)	CACHED	0	2022-09-14 18:54:40.050	27.3s	25.9s	19.8%	121.4 MB	894.8 MB	33.9 MB	1.7 MB
195	99/91fb7a	350054	VV_RSEQC (1)	CACHED	0	2022-09-14 18:54:44.917	12.8s	11.7s	67.9%	124.6 MB	894.8 MB	92.7 MB	294.7 KB
198	1e/49f001	347958	ALL_MULTIQC (1)	CACHED	0	2022-09-14 18:54:41.888	15.6s	13.8s	88.6%	86.3 MB	2.2 GB	2.3 GB	11.7 MB
199	98/7e756f	351948	VV_RSEM_COUNTS (1)	CACHED	0	2022-09-14 18:54:49.451	4.9s	4s	80.0%	114.9 MB	894.8 MB	93.2 MB	76.2 KB
196	b0/e235f7	440904	DGE_BY_DESEQ2 (1)	COMPLETED	0	2022-09-14 21:10:03.933	1m 2s	1m 1s	100.9%	1.2 GB	1 TB	150.8 MB	29.4 MB
201	4e/468707	442480	SOFTWARE_VERSIONS (GLDS-194)	COMPLETED	0	2022-09-14 21:11:06.190	1.4s	650ms	94.8%	11.7 MB	17.7 MB	8.8 MB	11.3 KB
200	7f/de2859	442487	VV_DESEQ2_ANALYSIS (1)	COMPLETED	0	2022-09-14 21:11:06.201	4s	3.2s	95.3%	106.4 MB	776.4 MB	93 MB	128.8 KB
202	4e/f511b8	443293	VV_CONCAT_FILTER	COMPLETED	0	2022-09-14 21:11:10.265	1.3s	628ms	93.9%	11.4 MB	17.7 MB	10.1 MB	543.5 KB
