task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
127	9c/36bf6c	548464	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_FLT_C_Rep1_M25)	COMPLETED	0	2022-09-14 23:26:43.043	2.8s	1s	76.7%	15.9 MB	22.7 MB	8.2 MB	2 KB
133	98/a63212	549231	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_GC_C_Rep1_M36)	COMPLETED	0	2022-09-14 23:26:43.636	2.9s	1s	79.5%	22.1 MB	2.1 GB	8.2 MB	2 KB
130	8f/0d7de6	545383	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_FLT_C_Rep1_M25)	COMPLETED	0	2022-09-14 23:26:40.227	6.3s	5s	71.8%	56.9 MB	2.1 GB	349.6 MB	14.2 KB
135	e2/7077c7	550182	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_FLT_C_Rep3_M27)	COMPLETED	0	2022-09-14 23:26:44.253	2.9s	1s	79.1%	13.3 MB	19 MB	8.2 MB	2 KB
132	69/ee7b5a	548760	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_GC_C_Rep1_M36)	COMPLETED	0	2022-09-14 23:26:43.244	4.4s	3s	70.0%	57.7 MB	2.1 GB	13 MB	2.9 KB
144	c8/5ca606	553490	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_I_Rep2_M32)	FAILED	125	2022-09-14 23:26:47.227	900ms	825ms	-	-	-	-	-
141	05/6ac4c0	552019	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_GC_C_Rep2_M37)	COMPLETED	0	2022-09-14 23:26:45.913	2.4s	1s	82.0%	18.7 MB	949.9 MB	8.2 MB	2 KB
138	51/60e1e7	551610	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_FLT_C_Rep3_M27)	COMPLETED	0	2022-09-14 23:26:45.618	4.6s	3s	68.8%	59.5 MB	2.1 GB	13 MB	2.9 KB
131	85/1b2310	549042	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_C_Rep1_M36)	COMPLETED	0	2022-09-14 23:26:43.439	7s	5s	68.5%	92.3 MB	4.1 GB	349.5 MB	14.1 KB
143	3c/dc4490	554217	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_GC_I_Rep2_M32)	COMPLETED	0	2022-09-14 23:26:48.146	3s	1s	75.5%	22.1 MB	2.1 GB	8.2 MB	2 KB
140	df/95ab2e	552844	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_GC_C_Rep2_M37)	COMPLETED	0	2022-09-14 23:26:46.553	4.9s	3s	65.0%	61.8 MB	2.1 GB	13 MB	2.9 KB
146	f5/c8c24a	553759	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_GC_I_Rep2_M32)	COMPLETED	0	2022-09-14 23:26:47.660	4.7s	3s	64.4%	62.2 MB	2.1 GB	13 MB	2.9 KB
137	a1/696c68	551890	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_FLT_C_Rep3_M27)	COMPLETED	0	2022-09-14 23:26:45.819	6.9s	6s	65.8%	57.1 MB	2.1 GB	352.3 MB	14.1 KB
148	c1/65b237	555681	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_FLT_I_Rep2_M22)	COMPLETED	0	2022-09-14 23:26:50.320	2.7s	1s	77.8%	22.5 MB	2.1 GB	8.2 MB	2 KB
149	e0/5e022f	554385	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_FLT_I_Rep2_M22)	COMPLETED	0	2022-09-14 23:26:48.412	4.7s	3s	65.7%	62 MB	2.1 GB	13 MB	2.9 KB
142	bc/3a4b0f	552895	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_C_Rep2_M37)	COMPLETED	0	2022-09-14 23:26:46.624	6.9s	6s	64.1%	91.5 MB	4.1 GB	366.8 MB	15.1 KB
150	cd/598bdd	555746	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_FLT_I_Rep2_M22)	COMPLETED	0	2022-09-14 23:26:50.514	5s	4s	93.1%	92.4 MB	4.1 GB	355.5 MB	14.9 KB
151	49/e31dfb	556266	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_I_Rep2_M32)	COMPLETED	0	2022-09-14 23:26:51.219	4.3s	3s	97.5%	93.3 MB	4.1 GB	336.3 MB	15 KB
94	c0/a51ae9	535889	ALIGN_STAR (Sample: Mmus_C57-6J_LVR_GC_C_Rep4_M39)	COMPLETED	0	2022-09-14 23:26:32.390	29.1s	28s	21.1%	527.2 MB	1.4 GB	550.6 MB	782.9 KB
95	ac/835d09	535767	ALIGN_STAR (Sample: Mmus_C57-6J_LVR_GC_C_Rep5_M40)	COMPLETED	0	2022-09-14 23:26:32.181	29.3s	28s	21.3%	534.6 MB	1.4 GB	550.6 MB	780.8 KB
89	de/f2fd27	535930	ALIGN_STAR (Sample: Mmus_C57-6J_LVR_GC_I_Rep1_M31)	COMPLETED	0	2022-09-14 23:26:32.437	29.2s	28s	21.5%	535 MB	1.4 GB	550.7 MB	790.6 KB
99	b7/fe3de7	535821	ALIGN_STAR (Sample: Mmus_C57-6J_LVR_FLT_C_Rep4_M28)	COMPLETED	0	2022-09-14 23:26:32.263	29.5s	28s	21.4%	506.6 MB	1.4 GB	550.6 MB	782.4 KB
152	0d/f1fdda	559113	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_C57-6J_LVR_GC_C_Rep4_M39)	COMPLETED	0	2022-09-14 23:27:01.491	1.1s	0ms	92.3%	3.2 MB	5.4 MB	135.7 KB	52.5 KB
154	a6/b30e98	559213	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_C57-6J_LVR_GC_I_Rep1_M31)	COMPLETED	0	2022-09-14 23:27:01.629	1.4s	0ms	100.0%	3.1 MB	5.4 MB	136.6 KB	52.7 KB
155	c7/57cdf6	559294	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_C57-6J_LVR_FLT_C_Rep4_M28)	COMPLETED	0	2022-09-14 23:27:01.774	1.2s	0ms	103.2%	3.1 MB	5.4 MB	134.9 KB	52.2 KB
153	7a/6790ba	559162	STRANDEDNESS:SORT_INDEX_BAM (Sample:Mmus_C57-6J_LVR_GC_C_Rep5_M40)	COMPLETED	0	2022-09-14 23:27:01.550	1.7s	0ms	114.3%	3 MB	5.4 MB	134 KB	51.7 KB
162	cb/25de59	560636	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_GC_I_Rep1_M31)	COMPLETED	0	2022-09-14 23:27:03.031	3.2s	1s	68.6%	11.9 MB	17.8 MB	8.2 MB	2 KB
167	31/9ea48d	560659	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_FLT_C_Rep4_M28)	COMPLETED	0	2022-09-14 23:27:03.041	3.9s	2s	55.3%	26.8 MB	2.1 GB	8.2 MB	2 KB
158	75/988319	560402	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_GC_C_Rep4_M39)	COMPLETED	0	2022-09-14 23:27:02.674	4.3s	2s	51.5%	24.3 MB	2.1 GB	8.2 MB	2 KB
170	be/97493f	560876	STRANDEDNESS:INFER_EXPERIMENT (Sample:Mmus_C57-6J_LVR_GC_C_Rep5_M40)	COMPLETED	0	2022-09-14 23:27:03.248	3.9s	2s	56.4%	22.9 MB	2.1 GB	8.2 MB	2 KB
160	9a/73f58a	560305	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_GC_C_Rep4_M39)	COMPLETED	0	2022-09-14 23:27:02.631	5.7s	4s	55.1%	61.8 MB	2.1 GB	13 MB	2.9 KB
163	8f/f2f11a	560596	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_GC_I_Rep1_M31)	COMPLETED	0	2022-09-14 23:27:03.005	6.2s	4s	52.0%	62 MB	2.1 GB	13 MB	2.9 KB
168	ac/5b4eba	560745	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_FLT_C_Rep4_M28)	COMPLETED	0	2022-09-14 23:27:03.068	6.4s	4s	49.6%	62.2 MB	2.1 GB	13 MB	2.9 KB
171	8f/ae7b70	560928	STRANDEDNESS:READ_DISTRIBUTION (Sample:Mmus_C57-6J_LVR_GC_C_Rep5_M40)	COMPLETED	0	2022-09-14 23:27:03.264	6.4s	3s	49.1%	61.8 MB	2.1 GB	13 MB	2.9 KB
174	ca/fb6ea9	564477	STRANDEDNESS:ASSESS_STRANDEDNESS	COMPLETED	0	2022-09-14 23:27:07.211	2.5s	490ms	49.7%	11.8 MB	16.6 MB	848.8 KB	1.3 KB
157	ab/7ce300	560372	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_C_Rep4_M39)	COMPLETED	0	2022-09-14 23:27:02.653	8.6s	6s	55.7%	57.7 MB	2.1 GB	359.9 MB	15.2 KB
156	d4/4c6662	559346	ALIGN_MULTIQC (1)	COMPLETED	0	2022-09-14 23:27:01.838	10.2s	8.2s	51.7%	93.1 MB	2.2 GB	31.2 MB	2.4 MB
169	3a/455367	560852	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_C_Rep5_M40)	COMPLETED	0	2022-09-14 23:27:03.233	8.9s	6s	57.7%	108.2 MB	4.2 GB	355.9 MB	14.1 KB
161	23/75a90a	560610	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_GC_I_Rep1_M31)	COMPLETED	0	2022-09-14 23:27:03.019	9.5s	7s	54.0%	58 MB	2.1 GB	359.5 MB	15.3 KB
166	87/0cd648	560710	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Mmus_C57-6J_LVR_FLT_C_Rep4_M28)	COMPLETED	0	2022-09-14 23:27:03.054	9.5s	6s	57.0%	108.7 MB	4.2 GB	357.2 MB	15 KB
185	f7/aa83f7	566433	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_C_Rep1_M36, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:09.922	6.4s	3s	28.5%	34.7 MB	221 MB	0	0
183	40/fda832	566965	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_C_Rep3_M27, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.235	6.3s	1s	40.6%	16.3 MB	52.4 MB	0	0
187	59/d85d6f	566600	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_C_Rep4_M39, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.022	6.7s	3s	28.6%	34.6 MB	221 MB	0	0
179	5a/431164	567093	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_C_Rep1_M25, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.336	7s	2s	32.5%	34.6 MB	221 MB	0	0
189	f8/8766ee	566762	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_I_Rep1_M31, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.125	7.5s	3s	26.3%	34.6 MB	221 MB	0	0
173	6b/e9c1e8	564537	STRANDEDNESS:INFER_EXPERIMENT_MULTIQC (1)	COMPLETED	0	2022-09-14 23:27:07.306	10.6s	8.2s	51.1%	89.4 MB	2.2 GB	31.4 MB	2.4 MB
181	43/1b5a62	569073	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_C_Rep5_M30, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:12.527	5.4s	2s	40.4%	34.9 MB	221 MB	0	0
176	34/cbc169	568045	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_C_Rep3_M38, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:11.248	6.8s	1s	37.2%	34.7 MB	221 MB	0	0
184	bd/2df7d7	568696	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_I_Rep2_M22, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:12.162	6s	2s	41.3%	16.5 MB	52.4 MB	0	0
178	70/b049be	566509	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_C_Rep2_M26, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.002	8.3s	5s	21.7%	34.6 MB	221 MB	0	0
186	07/f7ab16	568608	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_I_Rep2_M32, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:12.080	6.3s	2s	37.0%	34.7 MB	221 MB	0	0
182	12/de952d	566668	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_C_Rep2_M37, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.042	8.4s	4s	24.3%	34.7 MB	221 MB	0	0
177	0e/96cfad	566405	QUANTIFY_STAR_GENES (1)	COMPLETED	0	2022-09-14 23:27:09.903	8.6s	6s	52.9%	126.8 MB	2.1 GB	18.4 MB	83.5 KB
188	bd/29bf1d	569120	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_GC_C_Rep5_M40, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:12.550	6.1s	3s	36.0%	34.7 MB	221 MB	0	0
180	53/242ddc	566827	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_I_Rep1_M21, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:10.143	8.9s	5s	29.9%	34.8 MB	221 MB	0	0
175	47/5e4b29	566342	STRANDEDNESS:READ_DISTRIBUTION_MULTIQC (1)	COMPLETED	0	2022-09-14 23:27:09.759	9.3s	7.3s	55.9%	85 MB	2.2 GB	32.7 MB	2.4 MB
190	d1/f1e90a	580742	COUNT_ALIGNED (Sample: Mmus_C57-6J_LVR_FLT_C_Rep4_M28, strandedness: antisense )	COMPLETED	0	2022-09-14 23:27:16.416	3.9s	1s	95.3%	8.4 MB	32.4 MB	0	0
192	27/069696	587993	VV_STAR_ALIGNMENTS (1)	COMPLETED	0	2022-09-14 23:27:18.750	2.2s	825ms	81.2%	11 MB	16.6 MB	8.6 MB	28.9 KB
191	81/011ebe	581579	STRANDEDNESS:GENEBODY_COVERAGE_MULTIQC (1)	COMPLETED	0	2022-09-14 23:27:16.604	6.2s	4.2s	79.7%	77.3 MB	2.2 GB	32 MB	3.3 MB
194	8d/993579	589750	QUANTIFY_RSEM_GENES (1)	COMPLETED	0	2022-09-14 23:27:20.402	3.2s	2s	98.5%	78.4 MB	2.1 GB	19.8 MB	75.5 KB
197	10/17a386	591645	VV_RSEQC (1)	COMPLETED	0	2022-09-14 23:27:22.925	2.8s	1.8s	96.6%	20.7 MB	666.5 MB	25.7 MB	11.2 KB
193	6a/b05fb0	589789	COUNT_MULTIQC (1)	COMPLETED	0	2022-09-14 23:27:20.443	8.1s	7.1s	78.6%	84.6 MB	2.2 GB	517 MB	2.5 MB
198	1f/e85373	593366	VV_RSEM_COUNTS (1)	COMPLETED	0	2022-09-14 23:27:28.584	922ms	4ms	100.0%	0	0	69.6 KB	1.3 KB
196	b8/5fb520	590270	ALL_MULTIQC (1)	COMPLETED	0	2022-09-14 23:27:20.742	11.9s	10.6s	85.9%	101.2 MB	2.2 GB	1.5 GB	7.3 MB
195	a3/8052da	592826	DGE_BY_DESEQ2 (1)	COMPLETED	0	2022-09-14 23:27:27.380	40.7s	40s	99.3%	1.3 GB	1 TB	78.2 MB	18 MB
199	79/ba2e90	595013	VV_DESEQ2_ANALYSIS (1)	COMPLETED	0	2022-09-14 23:28:08.285	794ms	6ms	168.4%	0	0	87.8 KB	1.4 KB
200	17/f764a0	594945	SOFTWARE_VERSIONS (GLDS-48)	COMPLETED	0	2022-09-14 23:28:08.164	1.3s	586ms	94.9%	11.8 MB	17.8 MB	8.8 MB	9.5 KB
